Material,Plant,Posting Date,Daily_Stock,created On,Cumltv Confirmed Qty,ATP_Proxy,Ph1
20001568,7002,2025-08-19 00:00:00,1,,0,1,10004
20001568,7003,2025-08-17 00:00:00,2,,0,2,10004
20001568,7003,2025-09-08 00:00:00,1,,0,1,10004
20001568,7004,2025-09-15 00:00:00,1,,0,1,10004
20001568,7007,2025-07-13 00:00:00,5,,0,5,10004
20001568,7007,2025-07-21 00:00:00,4,,0,4,10004
20001568,7007,2025-08-11 00:00:00,4,,0,4,10004
20001568,7007,2025-08-12 00:00:00,4,,0,4,10004
20001568,7007,2025-09-10 00:00:00,3,,0,3,10004
20001568,7019,2025-07-01 00:00:00,5,,0,5,10004
20001568,7019,2025-08-26 00:00:00,4,,0,4,10004
20001569,7001,2025-06-27 00:00:00,4,,0,4,10004
20001569,7001,2025-08-07 00:00:00,4,,0,4,10004
20001569,7001,2025-09-01 00:00:00,4,,0,4,10004
20001569,7001,2025-09-14 00:00:00,4,,0,4,10004
20001569,7003,2025-07-26 00:00:00,5,,0,5,10004
20001569,7003,2025-08-20 00:00:00,4,,0,4,10004
20001569,7003,2025-09-20 00:00:00,4,,0,4,10004
20001569,7004,2025-06-22 00:00:00,0,,0,0,10004
20001569,7004,2025-06-23 00:00:00,3,,0,3,10004
20001569,7004,2025-06-25 00:00:00,1,,0,1,10004
20001569,7004,2025-07-13 00:00:00,3,,0,3,10004
20001569,7004,2025-09-04 00:00:00,2,,0,2,10004
20001569,7005,2025-07-16 00:00:00,2,,0,2,10004
20001569,7006,2025-07-13 00:00:00,2,,0,2,10004
20001569,7006,2025-07-31 00:00:00,1,,0,1,10004
20001569,7008,2025-07-16 00:00:00,2,,0,2,10004
20001569,7008,2025-08-22 00:00:00,2,,0,2,10004
20001569,7009,2025-06-22 00:00:00,0,,0,0,10004
20001569,7009,2025-06-23 00:00:00,5,,0,5,10004
20001569,7009,2025-06-28 00:00:00,4,,0,4,10004
20001569,7009,2025-07-05 00:00:00,3,,0,3,10004
20001569,7009,2025-07-08 00:00:00,4,,0,4,10004
20001569,7009,2025-07-25 00:00:00,3,,0,3,10004
20001569,7009,2025-08-10 00:00:00,2,,0,2,10004
20001569,7009,2025-09-07 00:00:00,2,,0,2,10004
20001569,7012,2025-07-15 00:00:00,1,,0,1,10004
20001569,7012,2025-09-01 00:00:00,0,,0,0,10004
20001569,7049,2025-09-20 00:00:00,5,,0,5,10004
20001569,7052,2025-07-08 00:00:00,1,,0,1,10004
20001569,7052,2025-07-25 00:00:00,0,,0,0,10004
20001569,9006,2025-06-22 00:00:00,10,,0,10,10004
20001569,9006,2025-07-20 00:00:00,6,,0,6,10004
20001569,9006,2025-07-23 00:00:00,5,,0,5,10004
20001569,9006,2025-07-24 00:00:00,3,,0,3,10004
20001573,7003,2025-07-14 00:00:00,4,,0,4,10004
20001573,7003,2025-07-18 00:00:00,3,,0,3,10004
20001573,9006,2025-06-30 00:00:00,2,,0,2,10004
20001573,9006,2025-07-17 00:00:00,0,,0,0,10004
20001648,7003,2025-07-16 00:00:00,2,,0,2,10004
20001648,7003,2025-07-19 00:00:00,2,,0,2,10004
20001648,7003,2025-07-22 00:00:00,1,,0,1,10004
20001648,7003,2025-08-06 00:00:00,0,,0,0,10004
20001856,7001,2025-08-08 00:00:00,0,,0,0,10004
20001856,7003,2025-06-22 00:00:00,0,,0,0,10004
20001856,7003,2025-06-24 00:00:00,4,,0,4,10004
20001856,7003,2025-07-01 00:00:00,3,,0,3,10004
20001856,7003,2025-07-10 00:00:00,2,,0,2,10004
20001856,7003,2025-07-11 00:00:00,1,,0,1,10004
20001856,7003,2025-07-13 00:00:00,0,,0,0,10004
20001856,7004,2025-06-23 00:00:00,0,,0,0,10004
20001856,7004,2025-06-28 00:00:00,0,,0,0,10004
20001856,7049,2025-06-24 00:00:00,4,,0,4,10004
20001856,7049,2025-06-28 00:00:00,5,,0,5,10004
20001856,7049,2025-07-22 00:00:00,4,,0,4,10004
20001856,9006,2025-06-22 00:00:00,1,,0,1,10004
20001856,9006,2025-07-23 00:00:00,0,,0,0,10004
20001857,7005,2025-08-10 00:00:00,0,,0,0,10004
20001857,7015,2025-08-16 00:00:00,0,,0,0,10004
20001857,7049,2025-06-28 00:00:00,4,,0,4,10004
20001857,7049,2025-07-09 00:00:00,3,,0,3,10004
20001857,7050,2025-07-12 00:00:00,4,,0,4,10004
20001857,7050,2025-07-13 00:00:00,4,,0,4,10004
20001857,7050,2025-07-20 00:00:00,4,,0,4,10004
20001910,7003,2025-06-22 00:00:00,0,,0,0,10004
20001910,7003,2025-06-24 00:00:00,3,,0,3,10004
20001910,7003,2025-07-13 00:00:00,2,,0,2,10004
20001910,7003,2025-08-14 00:00:00,1,,0,1,10004
20001910,7003,2025-08-20 00:00:00,0,,0,0,10004
20001910,7009,2025-07-07 00:00:00,1,,0,1,10004
20001910,7009,2025-07-17 00:00:00,1,,0,1,10004
20001910,7009,2025-07-26 00:00:00,0,,0,0,10004
20001910,7050,2025-07-12 00:00:00,3,,0,3,10004
20001910,7050,2025-07-13 00:00:00,3,,0,3,10004
20001910,7050,2025-07-20 00:00:00,3,,0,3,10004
20001910,7050,2025-08-04 00:00:00,2,,0,2,10004
20001910,9006,2025-06-22 00:00:00,1,,0,1,10004
20001910,9006,2025-08-10 00:00:00,0,,0,0,10004
20001911,7001,2025-09-09 00:00:00,1,,0,1,10004
20001911,7001,2025-09-09 00:00:00,1,,0,1,10004
20001911,7001,2025-09-10 00:00:00,3,,0,3,10004
20001911,7001,2025-09-10 00:00:00,3,,0,3,10004
20001911,7001,2025-09-14 00:00:00,3,,0,3,10004
20001911,7001,2025-09-14 00:00:00,3,,0,3,10004
20001911,7002,2025-09-06 00:00:00,0,,0,0,10004
20001911,7002,2025-09-06 00:00:00,0,,0,0,10004
20001911,7002,2025-09-08 00:00:00,6,,0,6,10004
20001911,7002,2025-09-08 00:00:00,6,,0,6,10004
20001911,7002,2025-09-21 00:00:00,5,,0,5,10004
20001911,7002,2025-09-21 00:00:00,5,,0,5,10004
20001911,7003,2025-06-22 00:00:00,1,,0,1,10004
20001911,7003,2025-06-22 00:00:00,1,,0,1,10004
20001911,7003,2025-06-24 00:00:00,3,,0,3,10004
20001911,7003,2025-06-24 00:00:00,3,,0,3,10004
20001911,7003,2025-06-27 00:00:00,2,,0,2,10004
20001911,7003,2025-06-27 00:00:00,2,,0,2,10004
20001911,7003,2025-07-02 00:00:00,1,,0,1,10004
20001911,7003,2025-07-02 00:00:00,1,,0,1,10004
20001911,7003,2025-09-07 00:00:00,1,,0,1,10004
20001911,7003,2025-09-07 00:00:00,1,,0,1,10004
20001911,7003,2025-09-08 00:00:00,3,,0,3,10004
20001911,7003,2025-09-08 00:00:00,3,,0,3,10004
20001911,7003,2025-09-09 00:00:00,3,,0,3,10004
20001911,7003,2025-09-09 00:00:00,3,,0,3,10004
20001911,7003,2025-09-16 00:00:00,2,,0,2,10004
20001911,7003,2025-09-16 00:00:00,2,,0,2,10004
20001911,7004,2025-09-06 00:00:00,0,,0,0,10004
20001911,7004,2025-09-06 00:00:00,0,,0,0,10004
20001911,7004,2025-09-07 00:00:00,3,,0,3,10004
20001911,7004,2025-09-07 00:00:00,3,,0,3,10004
20001911,7004,2025-09-13 00:00:00,3,,0,3,10004
20001911,7004,2025-09-13 00:00:00,3,,0,3,10004
20001911,7004,2025-09-18 00:00:00,2,,0,2,10004
20001911,7004,2025-09-18 00:00:00,2,,0,2,10004
20001911,7005,2025-09-04 00:00:00,2,,0,2,10004
20001911,7005,2025-09-04 00:00:00,2,,0,2,10004
20001911,7005,2025-09-11 00:00:00,2,,0,2,10004
20001911,7005,2025-09-11 00:00:00,2,,0,2,10004
20001911,7005,2025-09-15 00:00:00,1,,0,1,10004
20001911,7005,2025-09-15 00:00:00,1,,0,1,10004
20001911,7005,2025-09-22 00:00:00,0,,0,0,10004
20001911,7005,2025-09-22 00:00:00,0,,0,0,10004
20001911,7006,2025-09-04 00:00:00,2,,0,2,10004
20001911,7006,2025-09-04 00:00:00,2,,0,2,10004
20001911,7006,2025-09-05 00:00:00,1,,0,1,10004
20001911,7006,2025-09-05 00:00:00,1,,0,1,10004
20001911,7006,2025-09-16 00:00:00,2,,0,2,10004
20001911,7006,2025-09-16 00:00:00,2,,0,2,10004
20001911,7009,2025-08-31 00:00:00,0,,0,0,10004
20001911,7009,2025-08-31 00:00:00,0,,0,0,10004
20001911,7009,2025-09-01 00:00:00,5,,0,5,10004
20001911,7009,2025-09-01 00:00:00,5,,0,5,10004
20001911,7009,2025-09-02 00:00:00,5,,0,5,10004
20001911,7009,2025-09-02 00:00:00,5,,0,5,10004
20001911,7009,2025-09-04 00:00:00,5,,0,5,10004
20001911,7009,2025-09-04 00:00:00,5,,0,5,10004
20001911,7009,2025-09-07 00:00:00,5,,0,5,10004
20001911,7009,2025-09-07 00:00:00,5,,0,5,10004
20001911,7009,2025-09-08 00:00:00,7,,0,7,10004
20001911,7009,2025-09-08 00:00:00,7,,0,7,10004
20001911,7009,2025-09-10 00:00:00,7,,0,7,10004
20001911,7009,2025-09-10 00:00:00,7,,0,7,10004
20001911,7009,2025-09-11 00:00:00,6,,0,6,10004
20001911,7009,2025-09-11 00:00:00,6,,0,6,10004
20001911,7012,2025-09-03 00:00:00,2,,0,2,10004
20001911,7012,2025-09-03 00:00:00,2,,0,2,10004
20001911,7012,2025-09-06 00:00:00,1,,0,1,10004
20001911,7012,2025-09-06 00:00:00,1,,0,1,10004
20001911,7049,2025-06-28 00:00:00,6,,0,6,10004
20001911,7049,2025-06-28 00:00:00,6,,0,6,10004
20001911,7050,2025-07-11 00:00:00,2,,0,2,10004
20001911,7050,2025-07-11 00:00:00,2,,0,2,10004
20001911,7050,2025-07-20 00:00:00,2,,0,2,10004
20001911,7050,2025-07-20 00:00:00,2,,0,2,10004
20001911,9006,2025-06-22 00:00:00,1,,0,1,10004
20001911,9006,2025-06-22 00:00:00,1,,0,1,10004
20001911,9006,2025-08-06 00:00:00,0,,0,0,10004
20001911,9006,2025-08-06 00:00:00,0,,0,0,10004
20001911,9006,2025-08-25 00:00:00,30,,0,30,10004
20001911,9006,2025-08-25 00:00:00,30,,0,30,10004
20001911,9006,2025-08-31 00:00:00,25,,0,25,10004
20001911,9006,2025-08-31 00:00:00,25,,0,25,10004
20001911,9006,2025-09-03 00:00:00,23,,0,23,10004
20001911,9006,2025-09-03 00:00:00,23,,0,23,10004
20001911,9006,2025-09-04 00:00:00,19,,0,19,10004
20001911,9006,2025-09-04 00:00:00,19,,0,19,10004
20001911,9006,2025-09-06 00:00:00,10,,0,10,10004
20001911,9006,2025-09-06 00:00:00,10,,0,10,10004
20001911,9006,2025-09-07 00:00:00,6,,0,6,10004
20001911,9006,2025-09-07 00:00:00,6,,0,6,10004
20001911,9006,2025-09-09 00:00:00,4,,0,4,10004
20001911,9006,2025-09-09 00:00:00,4,,0,4,10004
20001912,7001,2025-07-14 00:00:00,0,,0,0,10004
20001912,7002,2025-07-21 00:00:00,0,,0,0,10004
20001912,7003,2025-06-22 00:00:00,0,,0,0,10004
20001912,7003,2025-06-24 00:00:00,1,,0,1,10004
20001912,7003,2025-08-14 00:00:00,1,,0,1,10004
20001912,7003,2025-08-27 00:00:00,0,,0,0,10004
20001912,7005,2025-08-10 00:00:00,0,,0,0,10004
20001912,7009,2025-08-19 00:00:00,0,,0,0,10004
20001912,7019,2025-06-30 00:00:00,0,,0,0,10004
20001912,9006,2025-06-22 00:00:00,1,,0,1,10004
20001913,7003,2025-06-22 00:00:00,0,,0,0,10004
20001913,7003,2025-06-24 00:00:00,2,,0,2,10004
20001913,7003,2025-07-08 00:00:00,1,,0,1,10004
20001913,7003,2025-07-19 00:00:00,0,,0,0,10004
20001913,7050,2025-07-12 00:00:00,2,,0,2,10004
20001913,7050,2025-07-13 00:00:00,2,,0,2,10004
20001913,7050,2025-07-22 00:00:00,2,,0,2,10004
20001913,7050,2025-07-30 00:00:00,3,,0,3,10004
20001913,9006,2025-06-22 00:00:00,1,,0,1,10004
20001913,9006,2025-07-24 00:00:00,0,,0,0,10004
20001914,7003,2025-06-22 00:00:00,1,,0,1,10004
20001914,7003,2025-06-24 00:00:00,4,,0,4,10004
20001914,7003,2025-07-22 00:00:00,3,,0,3,10004
20001914,7003,2025-09-07 00:00:00,2,,0,2,10004
20001914,7004,2025-06-23 00:00:00,0,,0,0,10004
20001914,7004,2025-07-01 00:00:00,1,,0,1,10004
20001914,7004,2025-07-19 00:00:00,1,,0,1,10004
20001914,7004,2025-07-25 00:00:00,0,,0,0,10004
20001914,7009,2025-07-07 00:00:00,1,,0,1,10004
20001914,7009,2025-08-05 00:00:00,0,,0,0,10004
20001914,7049,2025-06-28 00:00:00,3,,0,3,10004
20001914,7050,2025-07-12 00:00:00,3,,0,3,10004
20001914,7050,2025-07-13 00:00:00,3,,0,3,10004
20001914,7050,2025-07-20 00:00:00,3,,0,3,10004
20001914,9006,2025-06-22 00:00:00,1,,0,1,10004
20001914,9006,2025-07-27 00:00:00,0,,0,0,10004
20001914,9006,2025-08-05 00:00:00,4,,0,4,10004
20001914,9006,2025-08-18 00:00:00,3,,0,3,10004
20001914,9006,2025-08-25 00:00:00,1,,0,1,10004
20001914,9006,2025-09-14 00:00:00,0,,0,0,10004
20001915,7003,2025-06-22 00:00:00,0,,0,0,10004
20001915,7003,2025-06-24 00:00:00,1,,0,1,10004
20001915,7003,2025-09-08 00:00:00,0,,0,0,10004
20001915,7009,2025-07-16 00:00:00,1,,0,1,10004
20001915,7009,2025-07-25 00:00:00,0,,0,0,10004
20001915,9006,2025-06-22 00:00:00,2,,0,2,10004
20001915,9006,2025-07-29 00:00:00,1,,0,1,10004
20001916,7049,2025-06-28 00:00:00,2,,0,2,10004
20001916,7049,2025-09-14 00:00:00,1,,0,1,10004
20001916,9006,2025-06-28 00:00:00,0,,0,0,10004
20001917,7009,2025-07-17 00:00:00,1,,0,1,10004
20001917,7009,2025-07-25 00:00:00,0,,0,0,10004
20001917,7050,2025-07-12 00:00:00,2,,0,2,10004
20001917,7050,2025-07-20 00:00:00,2,,0,2,10004
20001918,7009,2025-06-25 00:00:00,0,,0,0,10004
20001918,7017,2025-07-14 00:00:00,2,,0,2,10004
20001918,7017,2025-07-16 00:00:00,2,,0,2,10004
20001918,7017,2025-08-10 00:00:00,2,,0,2,10004
20001918,7049,2025-06-28 00:00:00,4,,0,4,10004
20001918,7050,2025-07-12 00:00:00,3,,0,3,10004
20001918,7050,2025-07-13 00:00:00,3,,0,3,10004
20001918,7050,2025-07-21 00:00:00,3,,0,3,10004
20001919,7017,2025-07-14 00:00:00,2,,0,2,10004
20001919,7017,2025-07-16 00:00:00,2,,0,2,10004
20001919,7017,2025-08-10 00:00:00,2,,0,2,10004
20001919,7017,2025-09-08 00:00:00,1,,0,1,10004
20001919,7049,2025-06-28 00:00:00,2,,0,2,10004
20001921,7049,2025-06-28 00:00:00,2,,0,2,10004
20001922,7049,2025-06-28 00:00:00,2,,0,2,10004
20001946,7001,2025-08-07 00:00:00,2,,0,2,10004
20001946,7001,2025-09-14 00:00:00,2,,0,2,10004
20001946,7002,2025-09-03 00:00:00,1,,0,1,10004
20001946,7003,2025-06-22 00:00:00,1,,0,1,10004
20001946,7003,2025-06-24 00:00:00,6,,0,6,10004
20001946,7003,2025-07-02 00:00:00,5,,0,5,10004
20001946,7003,2025-07-11 00:00:00,4,,0,4,10004
20001946,7003,2025-07-12 00:00:00,3,,0,3,10004
20001946,7003,2025-07-25 00:00:00,2,,0,2,10004
20001946,7003,2025-08-14 00:00:00,2,,0,2,10004
20001946,7003,2025-08-25 00:00:00,1,,0,1,10004
20001946,7005,2025-08-10 00:00:00,0,,0,0,10004
20001946,7006,2025-07-13 00:00:00,5,,0,5,10004
20001946,7006,2025-08-19 00:00:00,5,,0,5,10004
20001946,7007,2025-07-13 00:00:00,2,,0,2,10004
20001946,7007,2025-07-22 00:00:00,3,,0,3,10004
20001946,7007,2025-08-11 00:00:00,3,,0,3,10004
20001946,7007,2025-08-12 00:00:00,3,,0,3,10004
20001946,7007,2025-08-14 00:00:00,2,,0,2,10004
20001946,7009,2025-07-07 00:00:00,2,,0,2,10004
20001946,7009,2025-07-17 00:00:00,1,,0,1,10004
20001946,7009,2025-07-25 00:00:00,0,,0,0,10004
20001946,7017,2025-07-14 00:00:00,4,,0,4,10004
20001946,7017,2025-07-16 00:00:00,4,,0,4,10004
20001946,7017,2025-08-05 00:00:00,3,,0,3,10004
20001946,7017,2025-08-10 00:00:00,3,,0,3,10004
20001946,7019,2025-07-01 00:00:00,4,,0,4,10004
20001946,7019,2025-07-28 00:00:00,3,,0,3,10004
20001946,7019,2025-08-08 00:00:00,2,,0,2,10004
20001946,7049,2025-06-28 00:00:00,2,,0,2,10004
20001946,7049,2025-07-14 00:00:00,1,,0,1,10004
20001946,7050,2025-07-13 00:00:00,1,,0,1,10004
20001946,9001,2025-07-19 00:00:00,2,,0,2,10004
20001946,9001,2025-07-22 00:00:00,1,,0,1,10004
20001946,9006,2025-06-22 00:00:00,2,,0,2,10004
20001946,9006,2025-06-23 00:00:00,1,,0,1,10004
20001946,9006,2025-07-29 00:00:00,0,,0,0,10004
20001976,7002,2025-07-02 00:00:00,1,,0,1,10004
20001977,7007,2025-08-09 00:00:00,0,,0,0,10004
20001978,7006,2025-07-13 00:00:00,3,,0,3,10004
20001978,7006,2025-07-15 00:00:00,2,,0,2,10004
20001978,7006,2025-08-19 00:00:00,2,,0,2,10004
20001978,7006,2025-09-17 00:00:00,2,,0,2,10004
20001978,7008,2025-07-27 00:00:00,1,,0,1,10004
20001978,7008,2025-08-20 00:00:00,0,,0,0,10004
20001978,7009,2025-07-22 00:00:00,0,,0,0,10004
20001978,7009,2025-07-23 00:00:00,1,,0,1,10004
20001978,7009,2025-08-19 00:00:00,0,,0,0,10004
20001978,7012,2025-06-23 00:00:00,4,,0,4,10004
20001978,7012,2025-07-01 00:00:00,3,,0,3,10004
20001978,7012,2025-07-13 00:00:00,4,,0,4,10004
20001978,7012,2025-07-15 00:00:00,4,,0,4,10004
20001978,7012,2025-08-02 00:00:00,4,,0,4,10004
20001978,7012,2025-08-03 00:00:00,4,,0,4,10004
20001978,7012,2025-09-01 00:00:00,3,,0,3,10004
20001978,7017,2025-07-14 00:00:00,3,,0,3,10004
20001978,7017,2025-07-16 00:00:00,3,,0,3,10004
20001978,7017,2025-08-10 00:00:00,3,,0,3,10004
20001978,7019,2025-07-01 00:00:00,3,,0,3,10004
20001978,7019,2025-09-17 00:00:00,2,,0,2,10004
20001978,9006,2025-07-15 00:00:00,0,,0,0,10004
20001978,9006,2025-07-16 00:00:00,1,,0,1,10004
20001978,9006,2025-07-22 00:00:00,0,,0,0,10004
20001979,7001,2025-08-15 00:00:00,0,,0,0,10004
20001979,7004,2025-06-23 00:00:00,1,,0,1,10004
20001979,7004,2025-07-01 00:00:00,0,,0,0,10004
20001979,7006,2025-07-13 00:00:00,2,,0,2,10004
20001979,7006,2025-08-19 00:00:00,2,,0,2,10004
20001979,7007,2025-08-13 00:00:00,0,,0,0,10004
20001979,7012,2025-07-13 00:00:00,4,,0,4,10004
20001979,7017,2025-07-14 00:00:00,4,,0,4,10004
20001979,7017,2025-07-16 00:00:00,4,,0,4,10004
20001979,7017,2025-08-10 00:00:00,4,,0,4,10004
20001980,7001,2025-09-01 00:00:00,0,,0,0,10004
20001980,7002,2025-06-27 00:00:00,4,,0,4,10004
20001980,7002,2025-09-06 00:00:00,2,,0,2,10004
20001980,7002,2025-09-11 00:00:00,1,,0,1,10004
20001980,7008,2025-07-07 00:00:00,3,,0,3,10004
20001980,7008,2025-07-14 00:00:00,2,,0,2,10004
20001980,7008,2025-09-02 00:00:00,1,,0,1,10004
20001980,7015,2025-08-30 00:00:00,3,,0,3,10004
20001980,7015,2025-09-16 00:00:00,2,,0,2,10004
20001980,7017,2025-07-14 00:00:00,3,,0,3,10004
20001980,7017,2025-07-16 00:00:00,3,,0,3,10004
20001980,7017,2025-07-20 00:00:00,2,,0,2,10004
20001980,7017,2025-07-24 00:00:00,1,,0,1,10004
20001981,7001,2025-08-07 00:00:00,2,,0,2,10004
20001981,7001,2025-08-12 00:00:00,1,,0,1,10004
20001981,7001,2025-08-15 00:00:00,0,,0,0,10004
20001981,7002,2025-07-14 00:00:00,3,,0,3,10004
20001981,7002,2025-08-07 00:00:00,2,,0,2,10004
20001981,7002,2025-08-19 00:00:00,1,,0,1,10004
20001981,7002,2025-09-01 00:00:00,0,,0,0,10004
20001981,7008,2025-07-07 00:00:00,3,,0,3,10004
20001981,7008,2025-09-09 00:00:00,2,,0,2,10004
20001981,7009,2025-07-11 00:00:00,3,,0,3,10004
20001981,7009,2025-07-16 00:00:00,3,,0,3,10004
20001981,7009,2025-07-17 00:00:00,2,,0,2,10004
20001981,7009,2025-08-23 00:00:00,1,,0,1,10004
20001981,7009,2025-08-31 00:00:00,1,,0,1,10004
20001981,7009,2025-09-07 00:00:00,1,,0,1,10004
20001981,7017,2025-07-14 00:00:00,3,,0,3,10004
20001981,7017,2025-07-16 00:00:00,3,,0,3,10004
20001981,7017,2025-08-10 00:00:00,3,,0,3,10004
20001981,7019,2025-06-27 00:00:00,2,,0,2,10004
20001981,7019,2025-09-09 00:00:00,1,,0,1,10004
20001981,7049,2025-08-31 00:00:00,1,,0,1,10004
20001981,7049,2025-09-13 00:00:00,1,,0,1,10004
20001982,7004,2025-06-23 00:00:00,1,,0,1,10004
20001982,7004,2025-07-19 00:00:00,1,,0,1,10004
20001982,7004,2025-07-24 00:00:00,0,,0,0,10004
20001984,7006,2025-07-13 00:00:00,2,,0,2,10004
20001984,7006,2025-08-19 00:00:00,2,,0,2,10004
20001985,7001,2025-08-07 00:00:00,2,,0,2,10004
20001985,7001,2025-09-14 00:00:00,2,,0,2,10004
20001985,7005,2025-07-25 00:00:00,1,,0,1,10004
20001985,7008,2025-07-07 00:00:00,2,,0,2,10004
20001985,7009,2025-07-16 00:00:00,1,,0,1,10004
20001985,7009,2025-08-21 00:00:00,0,,0,0,10004
20001985,7017,2025-07-14 00:00:00,3,,0,3,10004
20001985,7017,2025-07-16 00:00:00,3,,0,3,10004
20001985,7017,2025-08-10 00:00:00,3,,0,3,10004
20001988,7001,2025-08-07 00:00:00,2,,0,2,10004
20001988,7001,2025-09-14 00:00:00,2,,0,2,10004
20001988,7002,2025-08-18 00:00:00,0,,0,0,10004
20001988,7005,2025-07-22 00:00:00,0,,0,0,10004
20001988,7017,2025-07-14 00:00:00,2,,0,2,10004
20001988,7017,2025-07-16 00:00:00,2,,0,2,10004
20001988,7017,2025-08-10 00:00:00,2,,0,2,10004
20002610,7001,2025-07-10 00:00:00,0,,0,0,10004
20002610,7005,2025-09-14 00:00:00,1,,0,1,10004
20002988,7003,2025-06-26 00:00:00,4,,0,4,10004
20002988,7003,2025-07-26 00:00:00,3,,0,3,10004
20002988,7003,2025-08-04 00:00:00,2,,0,2,10004
20002988,7003,2025-08-27 00:00:00,1,,0,1,10004
20002988,7003,2025-09-09 00:00:00,1,,0,1,10004
20002988,7003,2025-09-21 00:00:00,0,,0,0,10004
20002988,7006,2025-07-13 00:00:00,2,,0,2,10004
20002988,7006,2025-07-18 00:00:00,1,,0,1,10004
20002988,7008,2025-06-26 00:00:00,1,,0,1,10004
20002988,7012,2025-07-13 00:00:00,3,,0,3,10004
20002988,7012,2025-07-15 00:00:00,3,,0,3,10004
20002988,7012,2025-08-02 00:00:00,3,,0,3,10004
20002988,7012,2025-08-03 00:00:00,3,,0,3,10004
20002988,7012,2025-08-11 00:00:00,2,,0,2,10004
20002988,7012,2025-08-18 00:00:00,1,,0,1,10004
20002988,7017,2025-07-14 00:00:00,2,,0,2,10004
20002988,7017,2025-07-16 00:00:00,2,,0,2,10004
20002988,7017,2025-08-10 00:00:00,2,,0,2,10004
20002988,7050,2025-07-12 00:00:00,4,,0,4,10004
20002988,7050,2025-07-13 00:00:00,4,,0,4,10004
20002988,7050,2025-07-20 00:00:00,4,,0,4,10004
20002988,7050,2025-07-28 00:00:00,3,,0,3,10004
20002988,7050,2025-08-24 00:00:00,2,,0,2,10004
20002988,7052,2025-08-29 00:00:00,3,,0,3,10004
20002988,9001,2025-06-24 00:00:00,0,,0,0,10004
20002988,9006,2025-06-24 00:00:00,1,,0,1,10004
20002988,9006,2025-06-30 00:00:00,3,,0,3,10004
20002988,9006,2025-07-23 00:00:00,2,,0,2,10004
20002988,9006,2025-07-24 00:00:00,1,,0,1,10004
20002990,7006,2025-07-13 00:00:00,0,,0,0,10004
20002991,7001,2025-06-22 00:00:00,22,,0,22,10004
20002991,7001,2025-07-15 00:00:00,23,,0,23,10004
20002991,7001,2025-07-19 00:00:00,22,,0,22,10004
20002991,7001,2025-07-21 00:00:00,21,,0,21,10004
20002991,7001,2025-07-25 00:00:00,20,,0,20,10004
20002991,7001,2025-08-01 00:00:00,19,,0,19,10004
20002991,7001,2025-08-24 00:00:00,18,,0,18,10004
20002991,7001,2025-09-22 00:00:00,15,,0,15,10004
20002991,7002,2025-06-27 00:00:00,6,,0,6,10004
20002991,7002,2025-06-28 00:00:00,5,,0,5,10004
20002991,7002,2025-06-29 00:00:00,4,,0,4,10004
20002991,7002,2025-07-15 00:00:00,3,,0,3,10004
20002991,7002,2025-07-21 00:00:00,3,,0,3,10004
20002991,7002,2025-07-22 00:00:00,3,,0,3,10004
20002991,7002,2025-07-24 00:00:00,6,,0,6,10004
20002991,7002,2025-08-02 00:00:00,5,,0,5,10004
20002991,7002,2025-08-03 00:00:00,4,,0,4,10004
20002991,7002,2025-08-07 00:00:00,4,,0,4,10004
20002991,7002,2025-08-10 00:00:00,7,,0,7,10004
20002991,7002,2025-08-12 00:00:00,6,,0,6,10004
20002991,7002,2025-08-14 00:00:00,5,,0,5,10004
20002991,7002,2025-08-22 00:00:00,4,,0,4,10004
20002991,7002,2025-08-29 00:00:00,3,,0,3,10004
20002991,7002,2025-09-01 00:00:00,2,,0,2,10004
20002991,7002,2025-09-15 00:00:00,0,,0,0,10004
20002991,7003,2025-06-29 00:00:00,5,,0,5,10004
20002991,7003,2025-07-19 00:00:00,3,,0,3,10004
20002991,7003,2025-07-21 00:00:00,7,,0,7,10004
20002991,7003,2025-07-23 00:00:00,6,,0,6,10004
20002991,7003,2025-07-26 00:00:00,5,,0,5,10004
20002991,7003,2025-07-28 00:00:00,4,,0,4,10004
20002991,7003,2025-08-04 00:00:00,3,,0,3,10004
20002991,7003,2025-08-10 00:00:00,2,,0,2,10004
20002991,7003,2025-08-21 00:00:00,2,,0,2,10004
20002991,7003,2025-08-25 00:00:00,1,,0,1,10004
20002991,7003,2025-09-17 00:00:00,2,,0,2,10004
20002991,7003,2025-09-20 00:00:00,2,,0,2,10004
20002991,7004,2025-06-23 00:00:00,31,,0,31,10004
20002991,7004,2025-07-13 00:00:00,33,,0,33,10004
20002991,7004,2025-07-15 00:00:00,31,,0,31,10004
20002991,7004,2025-07-28 00:00:00,30,,0,30,10004
20002991,7004,2025-07-31 00:00:00,29,,0,29,10004
20002991,7004,2025-08-07 00:00:00,25,,0,25,10004
20002991,7004,2025-08-13 00:00:00,24,,0,24,10004
20002991,7004,2025-08-14 00:00:00,20,,0,20,10004
20002991,7004,2025-09-11 00:00:00,19,,0,19,10004
20002991,7004,2025-09-17 00:00:00,18,,0,18,10004
20002991,7005,2025-07-14 00:00:00,5,,0,5,10004
20002991,7005,2025-07-23 00:00:00,4,,0,4,10004
20002991,7005,2025-07-28 00:00:00,4,,0,4,10004
20002991,7005,2025-07-29 00:00:00,6,,0,6,10004
20002991,7005,2025-08-05 00:00:00,5,,0,5,10004
