Material,Plant,created On,Daily_Sales,Ph1
20028435,7052,2025-09-01 00:00:00,1,10004
20028435,7052,2025-09-17 00:00:00,1,10004
20028435,7052,2025-09-18 00:00:00,1,10004
20028435,9006,2025-06-29 00:00:00,1,10004
20028435,9006,2025-07-08 00:00:00,1,10004
20028435,9006,2025-07-09 00:00:00,1,10004
20028435,9006,2025-07-15 00:00:00,1,10004
20028435,9006,2025-07-20 00:00:00,1,10004
20028435,9006,2025-07-21 00:00:00,3,10004
20028435,9006,2025-07-22 00:00:00,1,10004
20028435,9006,2025-07-23 00:00:00,2,10004
20028435,9006,2025-07-24 00:00:00,1,10004
20028435,9006,2025-07-25 00:00:00,2,10004
20028435,9006,2025-07-26 00:00:00,1,10004
20028435,9006,2025-07-27 00:00:00,1,10004
20028435,9006,2025-07-28 00:00:00,1,10004
20028435,9006,2025-07-29 00:00:00,1,10004
20028435,9006,2025-08-03 00:00:00,1,10004
20028435,9006,2025-08-05 00:00:00,2,10004
20028435,9006,2025-08-07 00:00:00,1,10004
20028435,9006,2025-08-16 00:00:00,1,10004
20028435,9006,2025-08-17 00:00:00,1,10004
20028435,9006,2025-09-22 00:00:00,1,10004
20028482,7049,2025-06-28 00:00:00,1,10004
20028565,7002,2025-08-12 00:00:00,1,10004
20028565,7009,2025-06-27 00:00:00,1,10004
20028565,7015,2025-07-28 00:00:00,1,10004
20028565,7049,2025-07-30 00:00:00,1,10004
20028565,7050,2025-07-08 00:00:00,1,10004
20028565,7050,2025-07-23 00:00:00,1,10004
20028565,7050,2025-08-13 00:00:00,1,10004
20028629,7017,2025-07-13 00:00:00,1,10004
20028629,7017,2025-09-07 00:00:00,2,10004
20028636,7001,2025-07-23 00:00:00,1,10004
20028636,7001,2025-09-09 00:00:00,1,10004
20028636,7001,2025-09-10 00:00:00,1,10004
20028636,7001,2025-09-11 00:00:00,1,10004
20028636,7002,2025-07-24 00:00:00,1,10004
20028636,7002,2025-07-26 00:00:00,1,10004
20028636,7002,2025-08-02 00:00:00,1,10004
20028636,7002,2025-08-31 00:00:00,1,10004
20028636,7002,2025-09-13 00:00:00,1,10004
20028636,7002,2025-09-17 00:00:00,1,10004
20028636,7003,2025-06-28 00:00:00,1,10004
20028636,7003,2025-07-07 00:00:00,1,10004
20028636,7003,2025-07-13 00:00:00,1,10004
20028636,7003,2025-07-24 00:00:00,1,10004
20028636,7003,2025-07-26 00:00:00,1,10004
20028636,7003,2025-08-04 00:00:00,2,10004
20028636,7003,2025-08-09 00:00:00,2,10004
20028636,7003,2025-08-10 00:00:00,1,10004
20028636,7004,2025-07-18 00:00:00,1,10004
20028636,7004,2025-07-19 00:00:00,2,10004
20028636,7004,2025-07-21 00:00:00,1,10004
20028636,7004,2025-07-25 00:00:00,1,10004
20028636,7004,2025-08-08 00:00:00,1,10004
20028636,7004,2025-08-25 00:00:00,1,10004
20028636,7004,2025-09-04 00:00:00,1,10004
20028636,7004,2025-09-08 00:00:00,2,10004
20028636,7004,2025-09-19 00:00:00,1,10004
20028636,7004,2025-09-21 00:00:00,1,10004
20028636,7006,2025-08-16 00:00:00,2,10004
20028636,7006,2025-08-17 00:00:00,1,10004
20028636,7006,2025-09-02 00:00:00,1,10004
20028636,7006,2025-09-05 00:00:00,1,10004
20028636,7006,2025-09-13 00:00:00,1,10004
20028636,7006,2025-09-16 00:00:00,2,10004
20028636,7007,2025-07-19 00:00:00,1,10004
20028636,7007,2025-07-28 00:00:00,1,10004
20028636,7007,2025-08-16 00:00:00,1,10004
20028636,7007,2025-08-28 00:00:00,1,10004
20028636,7007,2025-09-07 00:00:00,1,10004
20028636,7009,2025-06-23 00:00:00,1,10004
20028636,7009,2025-06-25 00:00:00,1,10004
20028636,7009,2025-07-17 00:00:00,2,10004
20028636,7009,2025-07-18 00:00:00,1,10004
20028636,7009,2025-07-19 00:00:00,1,10004
20028636,7009,2025-08-11 00:00:00,1,10004
20028636,7009,2025-09-14 00:00:00,1,10004
20028636,7009,2025-09-15 00:00:00,-1,10004
20028636,7009,2025-09-20 00:00:00,1,10004
20028636,7009,2025-09-21 00:00:00,1,10004
20028636,7012,2025-07-14 00:00:00,1,10004
20028636,7015,2025-07-21 00:00:00,1,10004
20028636,7015,2025-08-05 00:00:00,1,10004
20028636,7015,2025-08-06 00:00:00,1,10004
20028636,7015,2025-08-12 00:00:00,1,10004
20028636,7015,2025-08-13 00:00:00,1,10004
20028636,7015,2025-08-16 00:00:00,1,10004
20028636,7015,2025-08-26 00:00:00,1,10004
20028636,7015,2025-09-02 00:00:00,2,10004
20028636,7017,2025-09-03 00:00:00,1,10004
20028636,7017,2025-09-22 00:00:00,2,10004
20028636,7019,2025-06-28 00:00:00,1,10004
20028636,7019,2025-08-18 00:00:00,1,10004
20028636,7019,2025-09-01 00:00:00,1,10004
20028636,7019,2025-09-04 00:00:00,1,10004
20028636,7019,2025-09-10 00:00:00,1,10004
20028636,7034,2025-08-16 00:00:00,1,10004
20028636,7049,2025-07-27 00:00:00,1,10004
20028636,7049,2025-07-31 00:00:00,1,10004
20028636,7049,2025-08-01 00:00:00,1,10004
20028636,7049,2025-08-05 00:00:00,1,10004
20028636,7049,2025-08-06 00:00:00,-1,10004
20028636,7049,2025-08-27 00:00:00,1,10004
20028636,7049,2025-09-17 00:00:00,1,10004
20028636,7050,2025-06-24 00:00:00,1,10004
20028636,7050,2025-07-09 00:00:00,1,10004
20028636,7050,2025-07-27 00:00:00,1,10004
20028636,7050,2025-07-28 00:00:00,1,10004
20028636,7050,2025-07-30 00:00:00,1,10004
20028636,7050,2025-09-06 00:00:00,1,10004
20028636,7050,2025-09-22 00:00:00,1,10004
20028636,7052,2025-08-21 00:00:00,1,10004
20028636,9006,2025-07-11 00:00:00,1,10004
20028636,9006,2025-07-22 00:00:00,3,10004
20028636,9006,2025-07-23 00:00:00,1,10004
20028636,9006,2025-08-04 00:00:00,1,10004
20028636,9006,2025-08-11 00:00:00,2,10004
20028636,9006,2025-08-12 00:00:00,1,10004
20028636,9006,2025-08-18 00:00:00,1,10004
20028636,9006,2025-09-22 00:00:00,1,10004
20028637,7001,2025-09-19 00:00:00,1,10004
20028637,7001,2025-09-20 00:00:00,1,10004
20028637,7002,2025-07-24 00:00:00,1,10004
20028637,7002,2025-08-15 00:00:00,1,10004
20028637,7002,2025-08-17 00:00:00,1,10004
20028637,7002,2025-08-25 00:00:00,1,10004
20028637,7002,2025-08-27 00:00:00,1,10004
20028637,7002,2025-09-04 00:00:00,1,10004
20028637,7002,2025-09-06 00:00:00,1,10004
20028637,7002,2025-09-08 00:00:00,1,10004
20028637,7002,2025-09-20 00:00:00,1,10004
20028637,7003,2025-07-30 00:00:00,1,10004
20028637,7003,2025-08-06 00:00:00,2,10004
20028637,7003,2025-08-23 00:00:00,1,10004
20028637,7004,2025-06-29 00:00:00,1,10004
20028637,7004,2025-06-30 00:00:00,1,10004
20028637,7004,2025-07-21 00:00:00,1,10004
20028637,7004,2025-07-23 00:00:00,1,10004
20028637,7004,2025-09-04 00:00:00,1,10004
20028637,7004,2025-09-07 00:00:00,1,10004
20028637,7004,2025-09-21 00:00:00,1,10004
20028637,7005,2025-08-01 00:00:00,1,10004
20028637,7005,2025-08-05 00:00:00,1,10004
20028637,7005,2025-08-06 00:00:00,-1,10004
20028637,7005,2025-08-31 00:00:00,1,10004
20028637,7006,2025-07-23 00:00:00,1,10004
20028637,7006,2025-07-28 00:00:00,1,10004
20028637,7006,2025-08-01 00:00:00,1,10004
20028637,7006,2025-08-26 00:00:00,1,10004
20028637,7006,2025-09-16 00:00:00,1,10004
20028637,7006,2025-09-18 00:00:00,1,10004
20028637,7006,2025-09-20 00:00:00,1,10004
20028637,7006,2025-09-21 00:00:00,1,10004
20028637,7007,2025-08-19 00:00:00,1,10004
20028637,7007,2025-08-28 00:00:00,1,10004
20028637,7007,2025-08-30 00:00:00,1,10004
20028637,7007,2025-08-31 00:00:00,1,10004
20028637,7008,2025-07-26 00:00:00,1,10004
20028637,7008,2025-09-15 00:00:00,1,10004
20028637,7008,2025-09-16 00:00:00,1,10004
20028637,7009,2025-06-26 00:00:00,1,10004
20028637,7009,2025-07-02 00:00:00,1,10004
20028637,7009,2025-07-04 00:00:00,1,10004
20028637,7009,2025-07-08 00:00:00,1,10004
20028637,7009,2025-07-16 00:00:00,2,10004
20028637,7009,2025-07-17 00:00:00,1,10004
20028637,7009,2025-07-18 00:00:00,1,10004
20028637,7009,2025-07-19 00:00:00,1,10004
20028637,7009,2025-08-13 00:00:00,1,10004
20028637,7009,2025-09-11 00:00:00,1,10004
20028637,7009,2025-09-15 00:00:00,1,10004
20028637,7009,2025-09-21 00:00:00,1,10004
20028637,7015,2025-07-04 00:00:00,1,10004
20028637,7015,2025-07-15 00:00:00,1,10004
20028637,7015,2025-07-16 00:00:00,2,10004
20028637,7015,2025-07-17 00:00:00,2,10004
20028637,7015,2025-07-18 00:00:00,1,10004
20028637,7015,2025-07-29 00:00:00,1,10004
20028637,7015,2025-08-07 00:00:00,1,10004
20028637,7017,2025-08-27 00:00:00,2,10004
20028637,7017,2025-09-16 00:00:00,1,10004
20028637,7017,2025-09-17 00:00:00,1,10004
20028637,7019,2025-06-23 00:00:00,1,10004
20028637,7019,2025-07-09 00:00:00,1,10004
20028637,7019,2025-08-06 00:00:00,1,10004
20028637,7019,2025-08-23 00:00:00,1,10004
20028637,7019,2025-09-07 00:00:00,1,10004
20028637,7019,2025-09-20 00:00:00,1,10004
20028637,7019,2025-09-21 00:00:00,1,10004
20028637,7049,2025-07-09 00:00:00,1,10004
20028637,7049,2025-07-19 00:00:00,1,10004
20028637,7049,2025-07-20 00:00:00,2,10004
20028637,7049,2025-08-03 00:00:00,1,10004
20028637,7049,2025-08-06 00:00:00,1,10004
20028637,7049,2025-08-11 00:00:00,1,10004
20028637,7050,2025-07-24 00:00:00,1,10004
20028637,9006,2025-07-18 00:00:00,1,10004
20028637,9006,2025-07-21 00:00:00,1,10004
20028637,9006,2025-07-22 00:00:00,1,10004
20028637,9006,2025-08-16 00:00:00,1,10004
20028637,9006,2025-08-18 00:00:00,1,10004
20028637,9006,2025-09-21 00:00:00,1,10004
20028648,7002,2025-08-22 00:00:00,1,10004
20028648,7003,2025-08-15 00:00:00,1,10004
20028648,7003,2025-08-26 00:00:00,2,10004
20028648,7004,2025-08-12 00:00:00,1,10004
20028648,7004,2025-08-16 00:00:00,1,10004
20028648,7004,2025-08-22 00:00:00,1,10004
20028648,7006,2025-08-16 00:00:00,1,10004
20028648,7007,2025-08-09 00:00:00,1,10004
20028648,7008,2025-07-22 00:00:00,1,10004
20028648,7008,2025-07-27 00:00:00,-1,10004
20028648,7008,2025-09-03 00:00:00,1,10004
20028648,7008,2025-09-19 00:00:00,1,10004
20028648,7015,2025-07-03 00:00:00,1,10004
20028648,7017,2025-08-14 00:00:00,1,10004
20028648,7019,2025-08-02 00:00:00,1,10004
20028648,7033,2025-08-31 00:00:00,1,10004
20028648,7049,2025-07-22 00:00:00,1,10004
20028648,7050,2025-08-24 00:00:00,1,10004
20028648,7050,2025-08-26 00:00:00,-1,10004
20028648,9006,2025-09-22 00:00:00,1,10004
20028649,7001,2025-09-10 00:00:00,1,10004
20028649,7001,2025-09-15 00:00:00,2,10004
20028649,7002,2025-07-18 00:00:00,3,10004
20028649,7002,2025-07-19 00:00:00,2,10004
20028649,7003,2025-07-22 00:00:00,2,10004
20028649,7003,2025-07-29 00:00:00,1,10004
20028649,7003,2025-07-31 00:00:00,1,10004
20028649,7003,2025-08-18 00:00:00,1,10004
20028649,7004,2025-07-14 00:00:00,1,10004
20028649,7004,2025-07-19 00:00:00,1,10004
20028649,7004,2025-08-18 00:00:00,1,10004
20028649,7005,2025-07-17 00:00:00,1,10004
20028649,7006,2025-07-15 00:00:00,1,10004
20028649,7006,2025-07-17 00:00:00,1,10004
20028649,7006,2025-07-19 00:00:00,1,10004
20028649,7006,2025-07-20 00:00:00,1,10004
20028649,7006,2025-07-31 00:00:00,1,10004
20028649,7007,2025-07-19 00:00:00,1,10004
20028649,7007,2025-08-03 00:00:00,1,10004
20028649,7007,2025-08-08 00:00:00,1,10004
20028649,7007,2025-08-19 00:00:00,2,10004
20028649,7008,2025-08-01 00:00:00,1,10004
20028649,7008,2025-08-16 00:00:00,1,10004
20028649,7009,2025-07-17 00:00:00,1,10004
20028649,7009,2025-07-21 00:00:00,1,10004
20028649,7009,2025-07-22 00:00:00,1,10004
20028649,7012,2025-07-30 00:00:00,1,10004
20028649,7012,2025-08-01 00:00:00,1,10004
20028649,7012,2025-08-02 00:00:00,1,10004
20028649,7012,2025-08-03 00:00:00,1,10004
20028649,7012,2025-08-29 00:00:00,1,10004
20028649,7015,2025-07-16 00:00:00,1,10004
20028649,7015,2025-07-17 00:00:00,1,10004
20028649,7015,2025-08-05 00:00:00,1,10004
20028649,7017,2025-07-19 00:00:00,1,10004
20028649,7017,2025-07-22 00:00:00,2,10004
20028649,7017,2025-07-26 00:00:00,1,10004
20028649,7017,2025-08-05 00:00:00,1,10004
20028649,7019,2025-07-15 00:00:00,1,10004
20028649,7019,2025-07-26 00:00:00,1,10004
20028649,7019,2025-07-28 00:00:00,1,10004
20028649,7019,2025-08-08 00:00:00,1,10004
20028649,7019,2025-08-26 00:00:00,1,10004
20028649,7050,2025-07-20 00:00:00,1,10004
20028649,7050,2025-07-25 00:00:00,1,10004
20028649,7050,2025-07-31 00:00:00,1,10004
20028650,7049,2025-06-22 00:00:00,1,10004
20028650,7052,2025-09-05 00:00:00,1,10004
20028652,7049,2025-07-22 00:00:00,1,10004
20028654,9006,2025-06-30 00:00:00,1,10004
20028654,9006,2025-07-10 00:00:00,1,10004
20028656,9006,2025-06-23 00:00:00,1,10004
20028659,7004,2025-07-18 00:00:00,1,10004
20028659,7019,2025-08-21 00:00:00,1,10004
20028659,7049,2025-06-25 00:00:00,1,10004
20028660,7004,2025-07-21 00:00:00,1,10004
20028660,7004,2025-09-11 00:00:00,1,10004
20028660,9006,2025-07-23 00:00:00,1,10004
20028684,7005,2025-07-17 00:00:00,1,10004
20028684,7015,2025-09-14 00:00:00,1,10004
20028684,7019,2025-09-02 00:00:00,1,10004
20028686,7002,2025-07-14 00:00:00,1,10004
20028686,7002,2025-08-12 00:00:00,1,10004
20028686,7002,2025-08-22 00:00:00,1,10004
20028686,7017,2025-08-12 00:00:00,1,10004
20028686,7049,2025-09-13 00:00:00,1,10004
20028756,7049,2025-07-03 00:00:00,1,10004
20028756,7049,2025-07-07 00:00:00,-1,10004
20028757,7015,2025-07-16 00:00:00,1,10004
20028757,7015,2025-09-06 00:00:00,1,10004
20028758,7001,2025-09-11 00:00:00,1,10004
20028758,7005,2025-07-08 00:00:00,1,10004
20028758,7009,2025-07-22 00:00:00,1,10004
20028758,7017,2025-07-22 00:00:00,1,10004
20028758,7019,2025-07-16 00:00:00,1,10004
20028758,7050,2025-08-06 00:00:00,1,10004
20028758,9006,2025-07-18 00:00:00,1,10004
20028758,9006,2025-07-21 00:00:00,1,10004
20028758,9006,2025-07-22 00:00:00,2,10004
20028761,7003,2025-06-29 00:00:00,1,10004
20028761,7003,2025-07-10 00:00:00,1,10004
20028761,7003,2025-07-11 00:00:00,1,10004
20028761,7015,2025-07-13 00:00:00,1,10004
20028761,7015,2025-08-05 00:00:00,1,10004
20028761,7015,2025-08-07 00:00:00,1,10004
20028761,7015,2025-08-19 00:00:00,1,10004
20028761,7015,2025-08-31 00:00:00,1,10004
20028761,9006,2025-07-14 00:00:00,1,10004
20028761,9006,2025-07-20 00:00:00,1,10004
20028762,7049,2025-07-09 00:00:00,1,10004
20028762,7049,2025-07-16 00:00:00,1,10004
20028762,7049,2025-08-03 00:00:00,1,10004
20028763,7004,2025-07-29 00:00:00,1,10004
20028763,7049,2025-07-08 00:00:00,1,10004
20028763,7049,2025-07-12 00:00:00,1,10004
20028763,7049,2025-09-11 00:00:00,1,10004
20028763,7049,2025-09-15 00:00:00,1,10004
20028763,7050,2025-07-23 00:00:00,1,10004
20028767,7049,2025-07-03 00:00:00,1,10004
20028767,7049,2025-07-08 00:00:00,1,10004
20028770,7003,2025-09-19 00:00:00,1,10004
20028770,7009,2025-08-04 00:00:00,1,10004
20028944,7001,2025-09-13 00:00:00,1,10004
20028944,7003,2025-08-30 00:00:00,1,10004
20028944,7015,2025-09-11 00:00:00,1,10004
20028944,7017,2025-09-20 00:00:00,1,10004
20028944,7049,2025-09-21 00:00:00,1,10004
20028945,7002,2025-07-30 00:00:00,1,10004
20028945,7002,2025-07-31 00:00:00,1,10004
20028945,7003,2025-07-13 00:00:00,1,10004
20028945,7003,2025-07-23 00:00:00,1,10004
20028945,7003,2025-09-04 00:00:00,1,10004
20028945,7004,2025-09-20 00:00:00,1,10004
20028945,7006,2025-09-06 00:00:00,1,10004
20028945,7009,2025-06-26 00:00:00,1,10004
20028945,7015,2025-09-16 00:00:00,1,10004
20028945,7050,2025-07-20 00:00:00,1,10004
20028945,9006,2025-07-31 00:00:00,1,10004
20028946,7002,2025-07-30 00:00:00,1,10004
20028946,7004,2025-09-01 00:00:00,1,10004
20028946,7006,2025-07-25 00:00:00,1,10004
20028946,7007,2025-08-07 00:00:00,1,10004
20028946,7008,2025-08-13 00:00:00,1,10004
20028946,7049,2025-07-20 00:00:00,1,10004
20028946,7049,2025-07-21 00:00:00,-1,10004
20028946,7049,2025-08-04 00:00:00,1,10004
20028946,7050,2025-07-25 00:00:00,1,10004
20028946,9006,2025-07-26 00:00:00,1,10004
20028963,7001,2025-07-23 00:00:00,1,10004
20028963,7001,2025-07-24 00:00:00,1,10004
20028963,7001,2025-07-27 00:00:00,-1,10004
20028963,7001,2025-09-10 00:00:00,1,10004
20028963,7002,2025-07-24 00:00:00,1,10004
20028963,7002,2025-08-05 00:00:00,1,10004
20028963,7002,2025-08-15 00:00:00,1,10004
20028963,7002,2025-08-29 00:00:00,1,10004
20028963,7003,2025-08-01 00:00:00,1,10004
20028963,7003,2025-08-03 00:00:00,1,10004
20028963,7004,2025-07-23 00:00:00,1,10004
20028963,7006,2025-07-23 00:00:00,1,10004
20028963,7006,2025-09-05 00:00:00,1,10004
20028963,7009,2025-06-23 00:00:00,1,10004
20028963,7009,2025-08-01 00:00:00,1,10004
20028963,7012,2025-07-27 00:00:00,1,10004
20028963,7012,2025-07-29 00:00:00,-1,10004
20028963,7015,2025-08-02 00:00:00,1,10004
20028963,7015,2025-08-29 00:00:00,1,10004
20028963,7049,2025-08-07 00:00:00,1,10004
20028963,9006,2025-07-17 00:00:00,1,10004
20028965,7003,2025-06-26 00:00:00,1,10004
20028965,9006,2025-08-09 00:00:00,1,10004
20028982,7004,2025-07-08 00:00:00,1,10004
20028982,7006,2025-07-09 00:00:00,1,10004
20028982,7007,2025-07-25 00:00:00,1,10004
20028982,7007,2025-08-05 00:00:00,1,10004
20028982,7007,2025-08-10 00:00:00,1,10004
20028982,7007,2025-08-11 00:00:00,-1,10004
20028982,7007,2025-09-06 00:00:00,1,10004
20028982,7009,2025-07-27 00:00:00,1,10004
20028982,7015,2025-08-16 00:00:00,1,10004
20028982,7050,2025-08-19 00:00:00,2,10004
20028982,7050,2025-08-28 00:00:00,1,10004
20028987,7052,2025-07-02 00:00:00,1,10004
20028988,7017,2025-08-25 00:00:00,1,10004
20028989,9006,2025-08-11 00:00:00,1,10004
20028989,9006,2025-08-11 00:00:00,1,10004
20028991,7006,2025-09-18 00:00:00,1,10004
20028991,7006,2025-09-18 00:00:00,1,10004
20028991,7049,2025-09-20 00:00:00,1,10004
20028991,7049,2025-09-20 00:00:00,1,10004
20028992,7002,2025-07-31 00:00:00,1,10004
20028992,7002,2025-08-18 00:00:00,1,10004
20028992,7004,2025-07-19 00:00:00,1,10004
20028992,7004,2025-08-21 00:00:00,1,10004
20028992,7015,2025-07-26 00:00:00,1,10004
20028992,7015,2025-08-01 00:00:00,1,10004
20028992,7015,2025-08-14 00:00:00,1,10004
20028992,7050,2025-09-10 00:00:00,1,10004
20028992,9006,2025-07-20 00:00:00,1,10004
20028992,9006,2025-07-22 00:00:00,1,10004
20028993,7001,2025-09-22 00:00:00,1,10004
20028993,7002,2025-07-10 00:00:00,1,10004
20028993,7002,2025-07-12 00:00:00,-1,10004
20028993,7003,2025-07-22 00:00:00,1,10004
20028993,7003,2025-07-28 00:00:00,1,10004
20028993,7003,2025-07-29 00:00:00,1,10004
20028993,7003,2025-09-01 00:00:00,1,10004
20028993,7004,2025-07-31 00:00:00,1,10004
20028993,7004,2025-09-22 00:00:00,1,10004
20028993,7005,2025-09-14 00:00:00,1,10004
20028993,7006,2025-07-28 00:00:00,1,10004
20028993,7006,2025-07-29 00:00:00,1,10004
20028993,7009,2025-06-23 00:00:00,1,10004
20028993,7009,2025-07-10 00:00:00,1,10004
20028993,7015,2025-08-06 00:00:00,1,10004
20028993,7015,2025-08-30 00:00:00,1,10004
20028993,7015,2025-09-05 00:00:00,1,10004
20028993,7015,2025-09-15 00:00:00,1,10004
20028993,7049,2025-08-16 00:00:00,1,10004
20028993,7049,2025-09-06 00:00:00,1,10004
20028993,7050,2025-07-23 00:00:00,1,10004
20028993,7052,2025-09-22 00:00:00,1,10004
20028993,9006,2025-07-22 00:00:00,3,10004
20028993,9006,2025-07-24 00:00:00,1,10004
20028993,9006,2025-09-12 00:00:00,1,10004
20028993,9006,2025-09-18 00:00:00,2,10004
20028993,9006,2025-09-20 00:00:00,1,10004
20028993,9006,2025-09-21 00:00:00,1,10004
20028994,7007,2025-08-30 00:00:00,1,10004
20028995,7017,2025-09-03 00:00:00,1,10004
20028996,7004,2025-09-21 00:00:00,1,10004
20028996,7004,2025-09-21 00:00:00,1,10004
20028998,7001,2025-07-31 00:00:00,1,10004
20028998,7003,2025-06-30 00:00:00,1,10004
20028998,7003,2025-07-02 00:00:00,1,10004
20028998,7003,2025-07-07 00:00:00,1,10004
20028998,7003,2025-07-08 00:00:00,1,10004
20028998,7004,2025-08-26 00:00:00,1,10004
20028998,7006,2025-07-01 00:00:00,1,10004
20028998,7006,2025-09-10 00:00:00,1,10004
20028998,7009,2025-06-29 00:00:00,1,10004
20028998,7009,2025-07-10 00:00:00,1,10004
20028998,7015,2025-08-05 00:00:00,1,10004
20028998,7015,2025-09-04 00:00:00,1,10004
20028998,7017,2025-09-16 00:00:00,1,10004
20028998,9006,2025-08-10 00:00:00,1,10004
20028998,9006,2025-08-14 00:00:00,1,10004
20029000,7008,2025-07-22 00:00:00,1,10004
20029001,7049,2025-08-07 00:00:00,1,10004
20029018,7050,2025-08-25 00:00:00,1,10004
20029021,7001,2025-07-12 00:00:00,2,10004
20029021,7009,2025-08-30 00:00:00,1,10004
20029021,7052,2025-07-12 00:00:00,1,10004
20029024,7004,2025-08-10 00:00:00,1,10004
20029024,7004,2025-09-15 00:00:00,1,10004
20029025,7004,2025-08-10 00:00:00,1,10004
20029057,7003,2025-07-13 00:00:00,1,10004
20029057,7003,2025-07-16 00:00:00,1,10004
20029057,7019,2025-09-04 00:00:00,1,10004
20029057,7049,2025-07-03 00:00:00,1,10004
20029057,7050,2025-07-28 00:00:00,1,10004
20029057,9006,2025-07-21 00:00:00,1,10004
20029060,7015,2025-08-22 00:00:00,1,10004
20029060,7017,2025-08-29 00:00:00,1,10004
20029060,7017,2025-09-16 00:00:00,1,10004
20029085,7015,2025-08-15 00:00:00,1,10004
20029085,7015,2025-09-03 00:00:00,1,10004
20029108,7001,2025-07-18 00:00:00,1,10004
20029108,7001,2025-08-10 00:00:00,1,10004
20029108,7019,2025-09-19 00:00:00,1,10004
20029109,7002,2025-08-09 00:00:00,1,10004
20029109,7002,2025-08-16 00:00:00,1,10004
20029109,7002,2025-08-20 00:00:00,1,10004
20029109,7002,2025-08-23 00:00:00,1,10004
20029109,7002,2025-08-25 00:00:00,1,10004
20029109,7003,2025-06-28 00:00:00,1,10004
20029109,7003,2025-07-10 00:00:00,1,10004
20029109,7003,2025-07-11 00:00:00,1,10004
20029109,7003,2025-07-13 00:00:00,2,10004
20029109,7003,2025-07-19 00:00:00,1,10004
20029109,7005,2025-08-17 00:00:00,1,10004
20029109,7006,2025-08-09 00:00:00,1,10004
20029109,7006,2025-09-03 00:00:00,1,10004
20029109,7007,2025-08-09 00:00:00,1,10004
20029109,7007,2025-09-14 00:00:00,1,10004
20029109,7009,2025-06-25 00:00:00,1,10004
20029109,7009,2025-07-17 00:00:00,1,10004
20029109,7009,2025-07-24 00:00:00,1,10004
20029109,7009,2025-08-02 00:00:00,1,10004
20029109,7009,2025-08-04 00:00:00,1,10004
20029109,7009,2025-08-20 00:00:00,1,10004
20029109,7009,2025-08-26 00:00:00,1,10004
20029109,7009,2025-08-28 00:00:00,1,10004
20029109,7009,2025-08-29 00:00:00,1,10004
20029109,7009,2025-09-02 00:00:00,1,10004
20029109,7012,2025-07-10 00:00:00,1,10004
20029109,7012,2025-07-23 00:00:00,1,10004
20029109,7012,2025-09-05 00:00:00,1,10004
20029109,7017,2025-08-11 00:00:00,1,10004
20029109,7034,2025-07-28 00:00:00,1,10004
20029109,9006,2025-07-22 00:00:00,1,10004
20029109,9006,2025-08-16 00:00:00,1,10004
20029109,9006,2025-08-18 00:00:00,1,10004
20029109,9006,2025-08-23 00:00:00,1,10004
20029109,9006,2025-08-25 00:00:00,1,10004
20029109,9006,2025-08-29 00:00:00,1,10004
20029109,9006,2025-08-30 00:00:00,1,10004
20029109,9006,2025-09-02 00:00:00,1,10004
20029109,9006,2025-09-05 00:00:00,1,10004
20029109,9006,2025-09-06 00:00:00,1,10004
20029110,7050,2025-07-11 00:00:00,1,10004
20029116,7004,2025-09-18 00:00:00,1,10004
20029116,7017,2025-07-27 00:00:00,1,10004
20029116,7050,2025-09-15 00:00:00,1,10004
20029118,7002,2025-06-29 00:00:00,1,10004
20029118,7002,2025-07-02 00:00:00,1,10004
20029118,7002,2025-07-03 00:00:00,1,10004
20029118,7002,2025-07-22 00:00:00,1,10004
20029118,7008,2025-07-15 00:00:00,1,10004
20029118,7017,2025-07-24 00:00:00,1,10004
20029118,7017,2025-08-09 00:00:00,2,10004
20029118,7017,2025-08-10 00:00:00,1,10004
20029118,7052,2025-07-19 00:00:00,1,10004
20029118,7052,2025-07-21 00:00:00,1,10004
20029119,7006,2025-07-30 00:00:00,1,10004
20029121,7002,2025-07-11 00:00:00,1,10004
20029122,7004,2025-09-21 00:00:00,1,10004
20029122,7009,2025-06-28 00:00:00,1,10004
20029128,9006,2025-07-19 00:00:00,1,10004
20029139,7012,2025-06-27 00:00:00,1,10004
20029139,7012,2025-06-29 00:00:00,1,10004
20029139,9006,2025-07-16 00:00:00,1,10004
20029204,7004,2025-07-31 00:00:00,1,10004
20029204,7004,2025-09-11 00:00:00,1,10004
20029204,7004,2025-09-13 00:00:00,1,10004
20029204,7006,2025-07-17 00:00:00,1,10004
20029204,7012,2025-08-18 00:00:00,1,10004
20029204,7019,2025-07-05 00:00:00,1,10004
20029204,7019,2025-08-07 00:00:00,1,10004
20029204,7049,2025-07-11 00:00:00,1,10004
20029204,7049,2025-07-29 00:00:00,1,10004
20029204,7050,2025-08-16 00:00:00,1,10004
20029204,9006,2025-07-14 00:00:00,1,10004
20029204,9006,2025-08-19 00:00:00,1,10004
20029204,9006,2025-08-21 00:00:00,1,10004
20029461,7001,2025-09-10 00:00:00,1,10004
20029461,7003,2025-08-30 00:00:00,1,10004
20029461,7017,2025-09-19 00:00:00,1,10004
20029462,7001,2025-09-19 00:00:00,1,10004
20029462,7003,2025-08-31 00:00:00,1,10004
20029462,7012,2025-08-29 00:00:00,1,10004
20029462,7015,2025-09-05 00:00:00,1,10004
20029462,7017,2025-09-17 00:00:00,1,10004
20029462,7049,2025-09-21 00:00:00,1,10004
